  6.0000000e+000  4.1000000e+001  2.3609633e+000
  3.1000000e+001  4.1000000e+001  2.9785476e+000
  2.7000000e+001  7.4000000e+001  1.5736587e+000
  1.1000000e+001  1.4000000e+001  1.3296401e+000
  1.9000000e+001  2.4000000e+001  2.6520219e+000
  6.8000000e+001  4.8000000e+001  2.3798881e+000
  6.0000000e+001  8.3000000e+001  2.1787860e+000
  6.4000000e+001  8.2000000e+001  2.2201956e+000
  1.1000000e+001  1.0000000e+000  2.0879993e+000
  3.3000000e+001  4.4000000e+001  2.0803739e+000
  4.2000000e+001  1.0000000e+001  1.4982315e+000
  6.4000000e+001  8.2000000e+001  2.9491158e+000
  1.5000000e+001  9.8000000e+001  1.3821984e+000
  9.1000000e+001  6.5000000e+001  2.9744603e+000
  4.6000000e+001  4.7000000e+001  2.4701607e+000
  5.8000000e+001  8.9000000e+001  2.7414300e+000
  8.3000000e+001  2.8000000e+001  2.2700594e+000
  3.6000000e+001  3.7000000e+001  2.1923573e+000
  1.6000000e+001  2.8000000e+001  1.4420356e+000
  7.9000000e+001  2.2000000e+001  2.9118512e+000
  1.6000000e+001  8.1000000e+001  1.5633564e+000
  4.9000000e+001  8.6000000e+001  2.4505835e+000
  0.0000000e+000  5.7000000e+001  2.3814285e+000
  9.6000000e+001  5.0000000e+000  2.6484010e+000
  3.9000000e+001  1.2000000e+001  2.4563767e+000
  2.0000000e+001  5.0000000e+001  1.9843598e+000
  7.5000000e+001  9.0000000e+000  1.6178247e+000
  7.6000000e+001  4.1000000e+001  1.9834075e+000
  9.5000000e+001  3.7000000e+001  2.5793078e+000
  3.3000000e+001  6.0000000e+001  1.2981439e+000
  5.2000000e+001  7.0000000e+000  2.0097889e+000
  9.0000000e+000  9.6000000e+001  1.0265285e+000
  5.0000000e+001  5.5000000e+001  2.7199479e+000
  6.0000000e+000  9.8000000e+001  1.6825364e+000
  8.6000000e+001  4.8000000e+001  1.2413941e+000
  8.4000000e+001  8.0000000e+000  2.0641712e+000
  4.4000000e+001  8.0000000e+000  1.7061636e+000
  8.3000000e+001  9.8000000e+001  2.9840271e+000
  2.0000000e+000  8.9000000e+001  2.5184285e+000
  9.3000000e+001  1.2000000e+001  2.6052274e+000
  6.1000000e+001  2.2000000e+001  2.1737406e+000
  5.0000000e+001  4.0000000e+000  1.8987405e+000
  7.7000000e+001  2.3000000e+001  1.9953777e+000
  3.0000000e+000  9.0000000e+000  2.8862745e+000
  4.4000000e+001  7.0000000e+001  1.6490245e+000
  6.0000000e+001  8.0000000e+001  1.1602965e+000
  2.9000000e+001  3.1000000e+001  2.0296586e+000
  4.7000000e+001  4.7000000e+001  2.9770864e+000
  1.0000000e+001  3.5000000e+001  2.0992580e+000
  2.4000000e+001  1.0000000e+000  2.4775059e+000
  8.3000000e+001  6.7000000e+001  2.3423019e+000
  3.4000000e+001  7.5000000e+001  1.4939804e+000
  4.8000000e+001  5.0000000e+001  1.3455335e+000
  6.8000000e+001  8.4000000e+001  2.7451904e+000
  4.1000000e+001  4.8000000e+001  2.2593431e+000
  2.4000000e+001  8.9000000e+001  2.7310955e+000
  8.6000000e+001  1.5000000e+001  1.0085994e+000
  3.1000000e+001  4.7000000e+001  2.9454346e+000
  1.2000000e+001  7.4000000e+001  2.0118200e+000
  8.5000000e+001  5.7000000e+001  1.4298940e+000
  4.6000000e+001  5.0000000e+001  1.3710578e+000
  2.6000000e+001  8.5000000e+001  1.1435176e+000
  7.9000000e+001  6.0000000e+000  1.6498759e+000
  1.0000000e+001  4.6000000e+001  1.1054922e+000
  3.3000000e+001  5.1000000e+001  2.0021023e+000
  6.4000000e+001  1.5000000e+001  2.0080839e+000
  1.4000000e+001  4.9000000e+001  2.2514248e+000
  9.6000000e+001  5.2000000e+001  1.6660752e+000
  3.3000000e+001  4.2000000e+001  2.7378472e+000
  9.5000000e+001  1.3000000e+001  1.2064633e+000
  9.9000000e+001  3.5000000e+001  2.9678330e+000
  8.1000000e+001  3.7000000e+001  1.8361476e+000
  4.7000000e+001  3.4000000e+001  2.1404506e+000
  4.8000000e+001  7.4000000e+001  1.6414989e+000
  6.7000000e+001  1.7000000e+001  1.8576365e+000
  4.3000000e+001  6.1000000e+001  2.7585309e+000
  2.6000000e+001  8.8000000e+001  1.3736095e+000
  5.2000000e+001  7.0000000e+000  1.8774789e+000
  1.2000000e+001  1.7000000e+001  1.0528090e+000
  1.7000000e+001  1.8000000e+001  1.9017144e+000
  8.9000000e+001  9.3000000e+001  1.1605240e+000
  9.0000000e+000  5.0000000e+000  2.7933549e+000
  9.5000000e+001  7.5000000e+001  1.6404918e+000
  4.2000000e+001  7.8000000e+001  1.6678968e+000
  7.5000000e+001  8.0000000e+001  1.7883511e+000
  2.0000000e+001  5.8000000e+001  1.9891016e+000
  2.5000000e+001  5.5000000e+001  1.8035125e+000
  7.2000000e+001  9.2000000e+001  1.5162774e+000
  6.3000000e+001  5.0000000e+001  1.3308025e+000
  7.7000000e+001  2.9000000e+001  1.7806318e+000
  4.0000000e+000  9.3000000e+001  2.1747890e+000
  2.0000000e+001  2.3000000e+001  2.3344391e+000
  9.6000000e+001  9.7000000e+001  2.7007674e+000
  7.0000000e+001  4.9000000e+001  2.6331640e+000
  3.9000000e+001  6.9000000e+001  2.7470220e+000
  8.4000000e+001  3.9000000e+001  2.4814388e+000
  7.0000000e+001  3.0000000e+001  2.2420133e+000
  6.0000000e+001  6.9000000e+001  2.1851473e+000
  5.8000000e+001  4.8000000e+001  2.2233273e+000
  4.8000000e+001  9.2000000e+001  1.6316842e+000
  8.8000000e+001  5.1000000e+001  2.5201030e+000
  4.1000000e+001  5.7000000e+001  2.2856357e+000
  2.0000000e+001  3.1000000e+001  2.3824880e+000
  6.7000000e+001  6.7000000e+001  1.0291706e+000
  1.0000000e+000  3.5000000e+001  1.4597427e+000
  2.8000000e+001  7.5000000e+001  2.5097940e+000
  1.0000000e+002  7.8000000e+001  2.3122789e+000
  9.1000000e+001  6.1000000e+001  2.7423630e+000
  2.1000000e+001  2.5000000e+001  2.1860307e+000
  0.0000000e+000  4.5000000e+001  2.6235088e+000
  7.0000000e+001  7.9000000e+001  2.1000995e+000
  1.1000000e+001  7.1000000e+001  2.7833423e+000
  2.3000000e+001  4.2000000e+001  2.6803767e+000
  3.7000000e+001  7.8000000e+001  2.9493435e+000
  9.5000000e+001  6.6000000e+001  1.0377925e+000
  2.0000000e+000  6.3000000e+001  1.6365845e+000
  8.2000000e+001  8.0000000e+001  2.9395341e+000
  1.5000000e+001  4.4000000e+001  1.2199876e+000
  6.8000000e+001  8.8000000e+001  1.2785587e+000
  4.0000000e+000  3.0000000e+000  2.1742812e+000
  5.6000000e+001  8.9000000e+001  2.4123192e+000
  2.2000000e+001  5.3000000e+001  2.7692321e+000
  8.9000000e+001  6.4000000e+001  2.9371249e+000
  5.2000000e+001  3.5000000e+001  1.6202651e+000
  7.2000000e+001  8.2000000e+001  1.6069828e+000
  9.9000000e+001  8.1000000e+001  2.0258849e+000
  4.2000000e+001  8.7000000e+001  1.0349221e+000
  3.7000000e+001  1.0000000e+001  2.8252705e+000
  8.6000000e+001  6.0000000e+000  1.4042649e+000
  9.5000000e+001  2.7000000e+001  2.2879062e+000
  1.8000000e+001  7.1000000e+001  2.9676176e+000
  6.6000000e+001  4.7000000e+001  1.6825022e+000
  4.3000000e+001  6.7000000e+001  1.6712913e+000
  7.8000000e+001  1.0000000e+001  2.6489471e+000
  4.0000000e+001  6.5000000e+001  1.8791385e+000
  2.6000000e+001  4.1000000e+001  2.5476928e+000
  1.0000000e+000  1.3000000e+001  2.6193073e+000
  1.5000000e+001  9.5000000e+001  1.8235247e+000
  6.0000000e+000  1.2000000e+001  2.0935696e+000
  5.0000000e+000  1.0000000e+002  1.0749311e+000
  9.2000000e+001  9.0000000e+000  2.1967226e+000
  9.5000000e+001  4.7000000e+001  1.3346941e+000
  5.1000000e+001  2.4000000e+001  1.5060780e+000
  7.1000000e+001  3.4000000e+001  2.4843847e+000
  5.5000000e+001  2.8000000e+001  1.4981846e+000
  4.4000000e+001  4.6000000e+001  2.6223108e+000
  6.3000000e+001  9.9000000e+001  2.7831337e+000
  3.1000000e+001  6.8000000e+001  1.0309098e+000
  3.5000000e+001  5.4000000e+001  2.7049504e+000
  9.8000000e+001  5.3000000e+001  2.9994848e+000
  6.8000000e+001  9.3000000e+001  1.8221201e+000
  8.4000000e+001  4.1000000e+001  2.1301357e+000
  6.0000000e+001  1.0000000e+001  2.2086612e+000
  5.3000000e+001  2.9000000e+001  2.8434744e+000
  2.9000000e+001  1.0000000e+001  2.5738669e+000
  9.6000000e+001  5.5000000e+001  1.2783677e+000
  5.0000000e+000  5.1000000e+001  1.2756981e+000
  3.0000000e+000  8.6000000e+001  1.5148622e+000
  3.7000000e+001  8.0000000e+001  1.7005525e+000
  4.3000000e+001  4.9000000e+001  1.0163870e+000
  9.1000000e+001  9.1000000e+001  1.6315646e+000
  2.3000000e+001  5.3000000e+001  1.0722137e+000
  5.6000000e+001  2.3000000e+001  2.7060022e+000
  6.3000000e+001  4.4000000e+001  1.7830850e+000
  5.5000000e+001  5.0000000e+000  1.9378271e+000
  9.4000000e+001  1.4000000e+001  2.5866319e+000
  6.2000000e+001  7.7000000e+001  2.7698394e+000
  4.4000000e+001  6.9000000e+001  2.5912737e+000
  9.2000000e+001  6.7000000e+001  2.6025375e+000
  7.8000000e+001  4.8000000e+001  1.0889667e+000
  8.7000000e+001  7.1000000e+001  1.9132797e+000
  9.0000000e+000  1.6000000e+001  1.1845562e+000
  9.1000000e+001  9.8000000e+001  2.2574624e+000
  8.3000000e+001  2.1000000e+001  2.6824531e+000
